pc_time_iso,pc_time_unix,sender_ip,sender_port,source_id,seq,t_ms,flags,valid,deadman,move_en,speed_pct,fps_hz,x_m,y_m,z_m,yaw_deg,yaw_deg_unwrapped,yaw_rate_dps,crc_rx,crc_calc,crc_ok
2026-07-02T00:26:56.925+02:00,1782944816.925652,192.168.0.36,43182,1,898,1455992,1,1,0,0,20,30,-0.162633,0.046414,-0.008527,-173.621094,-173.620773,2.080084,5176,5176,1
2026-07-02T00:26:57.848+02:00,1782944817.848920,192.168.0.36,43182,1,899,1456994,1,1,0,0,20,30,-0.162564,0.046512,-0.008331,-173.522339,-173.522018,-0.499199,02E3,02E3,1
2026-07-02T00:26:58.870+02:00,1782944818.870947,192.168.0.36,43182,1,900,1458005,1,1,0,0,20,30,-0.162904,0.046350,-0.007370,-173.699951,-173.699661,-4.092803,2204,2204,1
2026-07-02T00:26:59.894+02:00,1782944819.894781,192.168.0.36,43182,1,901,1459039,1,1,0,0,20,30,-0.163577,0.046132,-0.005971,-173.503815,-173.503586,-0.092430,B5F3,B5F3,1
2026-07-02T00:27:00.918+02:00,1782944820.918601,192.168.0.36,43182,1,902,1460045,1,1,0,0,20,30,-0.163652,0.045451,-0.005830,-173.357895,-173.357681,4.726293,4556,4556,1
2026-07-02T00:27:01.943+02:00,1782944821.943815,192.168.0.36,43182,1,903,1461058,1,1,0,0,20,30,-0.163466,0.046178,-0.006033,-173.448105,-173.447937,3.458333,426A,426A,1
2026-07-02T00:27:03.991+02:00,1782944823.991347,192.168.0.36,43182,1,905,1463105,1,1,0,0,20,30,-0.166047,0.044155,-0.001090,-173.098419,-173.098328,6.398410,7693,7693,1
2026-07-02T00:27:05.015+02:00,1782944825.015395,192.168.0.36,43182,1,906,1464132,1,1,0,0,20,30,-0.166107,0.044699,-0.000170,-173.444916,-173.444809,-1.708178,C54C,C54C,1
2026-07-02T00:27:07.063+02:00,1782944827.063302,192.168.0.36,43182,1,908,1466169,1,1,0,0,20,30,-0.164785,0.045434,-0.003404,-173.446121,-173.446167,0.225296,1FF3,1FF3,1
2026-07-02T00:27:08.087+02:00,1782944828.087437,192.168.0.36,43182,1,909,1467196,1,1,0,0,20,30,-0.164010,0.045897,-0.004533,-173.548584,-173.548599,0.411017,6FE7,6FE7,1
2026-07-02T00:27:09.111+02:00,1782944829.111303,192.168.0.36,43182,1,910,1468222,1,1,0,0,20,30,-0.164094,0.045369,-0.005192,-173.361786,-173.361755,5.466837,16B2,16B2,1
2026-07-02T00:27:12.183+02:00,1782944832.183016,192.168.0.36,43182,1,913,1471275,1,1,0,0,20,30,-0.155653,0.051350,-0.017121,-174.466125,-174.466064,0.760246,81FC,81FC,1
2026-07-02T00:27:13.207+02:00,1782944833.207310,192.168.0.36,43182,1,914,1472304,1,1,0,0,20,30,-0.159388,0.048576,-0.010197,-174.200623,-174.200562,-3.230903,1A3B,1A3B,1
2026-07-02T00:27:14.855+02:00,1782944834.855776,192.168.0.36,43182,1,916,1473903,1,1,0,0,20,30,-0.156015,0.050235,-0.015945,-174.352386,-174.352310,-0.567241,8A53,8A53,1
2026-07-02T00:27:14.948+02:00,1782944834.948664,192.168.0.36,43182,1,917,1474103,1,1,0,0,20,30,-0.157211,0.049744,-0.014240,-174.196442,-174.196365,-3.737903,D832,D832,1
2026-07-02T00:27:15.153+02:00,1782944835.153713,192.168.0.36,43182,1,918,1474252,1,1,0,0,20,30,-0.157013,0.049731,-0.014563,-174.248840,-174.248764,3.403519,796E,796E,1
2026-07-02T00:27:15.460+02:00,1782944835.460546,192.168.0.36,43182,1,920,1474554,1,1,0,0,20,30,-0.157557,0.049684,-0.013776,-174.194092,-174.194000,-0.108733,0C88,0C88,1
2026-07-02T00:27:15.562+02:00,1782944835.562902,192.168.0.36,43182,1,921,1474664,1,1,0,0,20,30,-0.157769,0.049287,-0.013394,-174.314728,-174.314636,-5.822016,D687,D687,1
2026-07-02T00:27:15.767+02:00,1782944835.767564,192.168.0.36,43182,1,923,1474890,1,1,0,0,20,30,-0.157279,0.049285,-0.013555,-174.133316,-174.133240,2.875000,20C7,20C7,1
2026-07-02T00:27:15.869+02:00,1782944835.869762,192.168.0.36,43182,1,924,1474986,1,1,0,0,20,30,-0.159234,0.048484,-0.011224,-174.121338,-174.121262,5.702727,9BD1,9BD1,1
2026-07-02T00:27:15.971+02:00,1782944835.971615,192.168.0.36,43182,1,925,1475089,1,1,0,0,20,30,-0.158176,0.049154,-0.012434,-174.234985,-174.234894,-1.632550,40AE,40AE,1
2026-07-02T00:27:16.074+02:00,1782944836.074820,192.168.0.36,43182,1,926,1475190,1,1,0,0,20,30,-0.158472,0.049049,-0.012236,-174.244843,-174.244751,-5.361363,7E8B,7E8B,1
2026-07-02T00:27:16.178+02:00,1782944836.178543,192.168.0.36,43182,1,928,1475321,1,1,0,0,20,30,-0.159957,0.048376,-0.010453,-174.124603,-174.124512,3.396212,FED4,FED4,1
2026-07-02T00:27:16.279+02:00,1782944836.279630,192.168.0.36,43182,1,929,1475391,1,1,0,0,20,30,-0.158310,0.049086,-0.012242,-174.313568,-174.313492,-4.998576,3BD1,3BD1,1
2026-07-02T00:27:16.280+02:00,1782944836.280627,192.168.0.36,43182,1,930,1475449,1,1,0,0,20,30,-0.158789,0.048811,-0.011531,-174.131119,-174.131042,0.895428,9D7D,9D7D,1
2026-07-02T00:27:16.382+02:00,1782944836.382512,192.168.0.36,43182,1,931,1475520,1,1,0,0,20,30,-0.158772,0.048833,-0.011321,-174.068085,-174.068008,2.449424,D4AA,D4AA,1
2026-07-02T00:27:16.484+02:00,1782944836.484627,192.168.0.36,43182,1,932,1475585,1,1,0,0,20,30,-0.158704,0.049056,-0.011462,-174.137558,-174.137466,-0.342199,02CF,02CF,1
2026-07-02T00:27:16.484+02:00,1782944836.484627,192.168.0.36,43182,1,933,1475654,1,1,0,0,20,30,-0.159942,0.048253,-0.010624,-174.202759,-174.202682,-0.285714,6186,6186,1
2026-07-02T00:27:16.586+02:00,1782944836.586759,192.168.0.36,43182,1,934,1475719,1,1,0,0,20,30,-0.159120,0.048417,-0.010762,-174.116196,-174.116119,7.508732,312A,312A,1
2026-07-02T00:27:16.690+02:00,1782944836.690561,192.168.0.36,43182,1,935,1475788,1,1,0,0,20,30,-0.158706,0.048804,-0.011700,-174.228683,-174.228592,0.104798,3D82,3D82,1
2026-07-02T00:27:16.690+02:00,1782944836.690561,192.168.0.36,43182,1,936,1475857,1,1,0,0,20,30,-0.158529,0.049063,-0.012005,-174.206635,-174.206543,-2.179032,BFAF,BFAF,1
2026-07-02T00:27:16.791+02:00,1782944836.791136,192.168.0.36,43182,1,937,1475927,1,1,0,0,20,30,-0.159120,0.048882,-0.011021,-174.263458,-174.263367,-0.386161,0528,0528,1
2026-07-02T00:27:16.893+02:00,1782944836.893969,192.168.0.36,43182,1,938,1475982,1,1,0,0,20,30,-0.158567,0.048746,-0.012143,-174.174026,-174.173920,-1.706009,5493,5493,1
2026-07-02T00:27:16.895+02:00,1782944836.895634,192.168.0.36,43182,1,939,1476050,1,1,0,0,20,30,-0.158444,0.048886,-0.012319,-174.265488,-174.265381,-1.611722,3A1E,3A1E,1
2026-07-02T00:27:16.996+02:00,1782944836.996882,192.168.0.36,43182,1,940,1476127,1,1,0,0,20,30,-0.158222,0.048992,-0.012630,-174.217499,-174.217392,0.349154,EECB,EECB,1
2026-07-02T00:27:17.099+02:00,1782944837.099687,192.168.0.36,43182,1,941,1476191,1,1,0,0,20,30,-0.158501,0.049082,-0.012367,-174.278473,-174.278351,1.345511,1D8F,1D8F,1
2026-07-02T00:27:17.200+02:00,1782944837.200748,192.168.0.36,43182,1,942,1476259,1,1,0,0,20,30,-0.157777,0.049378,-0.013419,-174.342712,-174.342590,-4.923077,1734,1734,1
2026-07-02T00:27:17.202+02:00,1782944837.202899,192.168.0.36,43182,1,943,1476326,1,1,0,0,20,30,-0.157556,0.049357,-0.013817,-174.248032,-174.247910,2.039700,6D08,6D08,1
2026-07-02T00:27:17.303+02:00,1782944837.303582,192.168.0.36,43182,1,944,1476388,1,1,0,0,20,30,-0.157373,0.049576,-0.013867,-174.274002,-174.273865,-1.896605,0D0B,0D0B,1
2026-07-02T00:27:17.305+02:00,1782944837.305639,192.168.0.36,43182,1,945,1476448,1,1,0,0,20,30,-0.157794,0.049386,-0.013481,-174.350433,-174.350281,-0.030303,46B1,46B1,1
2026-07-02T00:27:17.406+02:00,1782944837.406324,192.168.0.36,43182,1,946,1476514,1,1,0,0,20,30,-0.158466,0.049047,-0.012484,-174.175919,-174.175766,5.312966,F785,F785,1
2026-07-02T00:27:17.511+02:00,1782944837.511357,192.168.0.36,43182,1,947,1476597,1,1,0,0,20,30,-0.159347,0.048350,-0.010918,-174.049561,-174.049393,5.099858,DDE7,DDE7,1
2026-07-02T00:27:17.610+02:00,1782944837.610792,192.168.0.36,43182,1,949,1476730,1,1,0,0,20,30,-0.159243,0.048505,-0.010789,-174.113358,-174.113220,-0.512222,8CF9,8CF9,1
2026-07-02T00:27:17.713+02:00,1782944837.713272,192.168.0.36,43182,1,950,1476793,1,1,0,0,20,30,-0.159174,0.048610,-0.011322,-174.248199,-174.248047,-0.899293,186E,186E,1
2026-07-02T00:27:17.714+02:00,1782944837.714295,192.168.0.36,43182,1,951,1476860,1,1,0,0,20,30,-0.159159,0.048666,-0.011595,-174.142029,-174.141876,2.314257,6A27,6A27,1
2026-07-02T00:27:17.815+02:00,1782944837.815588,192.168.0.36,43182,1,952,1476925,1,1,0,0,20,30,-0.158393,0.049280,-0.013016,-174.307434,-174.307281,-2.072368,EE4E,EE4E,1
2026-07-02T00:27:17.818+02:00,1782944837.818591,192.168.0.36,43182,1,953,1476989,1,1,0,0,20,30,-0.157577,0.049427,-0.014068,-174.320267,-174.320129,2.394599,293F,293F,1
2026-07-02T00:27:17.916+02:00,1782944837.916965,192.168.0.36,43182,1,954,1477053,1,1,0,0,20,30,-0.158043,0.049254,-0.013502,-174.251007,-174.250870,5.298221,3C1D,3C1D,1
2026-07-02T00:27:18.019+02:00,1782944838.019829,192.168.0.36,43182,1,955,1477127,1,1,0,0,20,30,-0.158589,0.049062,-0.012710,-174.310913,-174.310745,-1.430107,FD39,FD39,1
2026-07-02T00:27:18.123+02:00,1782944838.123132,192.168.0.36,43182,1,957,1477260,1,1,0,0,20,30,-0.159417,0.048728,-0.011624,-174.345795,-174.345612,-1.807624,C19F,C19F,1
2026-07-02T00:27:18.225+02:00,1782944838.225173,192.168.0.36,43182,1,958,1477320,1,1,0,0,20,30,-0.157444,0.049749,-0.014839,-174.343018,-174.342834,-1.854651,3B38,3B38,1
2026-07-02T00:27:18.226+02:00,1782944838.226190,192.168.0.36,43182,1,959,1477389,1,1,0,0,20,30,-0.156955,0.049910,-0.015906,-174.191895,-174.191711,2.196079,DB2D,DB2D,1
2026-07-02T00:27:18.326+02:00,1782944838.326862,192.168.0.36,43182,1,960,1477451,1,1,0,0,20,30,-0.157790,0.049435,-0.014604,-174.231400,-174.231216,-1.190860,453D,453D,1
2026-07-02T00:27:18.430+02:00,1782944838.430312,192.168.0.36,43182,1,961,1477521,1,1,0,0,20,30,-0.160466,0.047633,-0.009265,-174.119354,-174.119171,-1.962607,3E4F,3E4F,1
2026-07-02T00:27:18.431+02:00,1782944838.431363,192.168.0.36,43182,1,962,1477585,1,1,0,0,20,30,-0.160997,0.047567,-0.009963,-174.223770,-174.223602,-1.346154,93DF,93DF,1
2026-07-02T00:27:18.736+02:00,1782944838.736752,192.168.0.36,43182,1,964,1477712,1,1,0,0,20,30,-0.158546,0.048339,-0.014524,-173.906372,-173.906219,7.137127,7EDE,7EDE,1
2026-07-02T00:27:18.738+02:00,1782944838.738265,192.168.0.36,43182,1,965,1477781,1,1,0,0,20,30,-0.156679,0.049179,-0.017820,-174.172470,-174.172333,-3.899340,23AB,23AB,1
2026-07-02T00:27:18.739+02:00,1782944838.739603,192.168.0.36,43182,1,966,1477851,1,1,0,0,20,30,-0.156761,0.048902,-0.017689,-174.074005,-174.073868,0.691612,9D69,9D69,1
2026-07-02T00:27:18.839+02:00,1782944838.839840,192.168.0.36,43182,1,967,1477921,1,1,0,0,20,30,-0.159064,0.047899,-0.012365,-173.876282,-173.876144,3.814092,DC54,DC54,1
2026-07-02T00:27:18.841+02:00,1782944838.841278,192.168.0.36,43182,1,968,1477988,1,1,0,0,20,30,-0.162607,0.046786,-0.005488,-173.716873,-173.716736,1.925148,6A4A,6A4A,1
2026-07-02T00:27:18.941+02:00,1782944838.941340,192.168.0.36,43182,1,969,1478048,1,1,0,0,20,30,-0.165886,0.045043,-0.000443,-173.188858,-173.188721,5.885995,9D30,9D30,1
2026-07-02T00:27:19.044+02:00,1782944839.044758,192.168.0.36,43182,1,971,1478183,1,1,0,0,20,30,-0.169836,0.045254,0.006736,-173.296677,-173.296555,-2.035144,FECC,FECC,1
2026-07-02T00:27:19.249+02:00,1782944839.249985,192.168.0.36,43182,1,973,1478321,1,1,0,0,20,30,-0.170384,0.044816,0.008245,-173.213837,-173.213715,-9.705017,4F65,4F65,1
2026-07-02T00:27:19.250+02:00,1782944839.250493,192.168.0.36,43182,1,974,1478392,1,1,0,0,20,30,-0.168613,0.045402,0.005057,-173.256805,-173.256683,-1.995822,647D,647D,1
2026-07-02T00:27:19.350+02:00,1782944839.350686,192.168.0.36,43182,1,975,1478453,1,1,0,0,20,30,-0.168259,0.045325,0.004354,-173.236252,-173.236130,1.390233,27F2,27F2,1
2026-07-02T00:27:19.353+02:00,1782944839.353227,192.168.0.36,43182,1,976,1478517,1,1,0,0,20,30,-0.168004,0.045550,0.003622,-173.324310,-173.324188,-4.856322,7E27,7E27,1
2026-07-02T00:27:19.556+02:00,1782944839.556313,192.168.0.36,43182,1,978,1478652,1,1,0,0,20,30,-0.168345,0.045015,0.004653,-173.342560,-173.342453,-0.720447,A0E5,A0E5,1
2026-07-02T00:27:19.557+02:00,1782944839.557402,192.168.0.36,43182,1,979,1478716,1,1,0,0,20,30,-0.168019,0.044948,0.004180,-173.299362,-173.299255,-3.725979,2FDB,2FDB,1
2026-07-02T00:27:19.658+02:00,1782944839.658665,192.168.0.36,43182,1,980,1478785,1,1,0,0,20,30,-0.167990,0.045492,0.004324,-173.396530,-173.396439,-4.648515,E83D,E83D,1
